,File_ID,project,path,area,relative_path,filename,ext,lines,Initial Author,Latest Author,Most Frequent Author,Unique Authors,Initial Commit,Latest Commit,Total Commits,Total Inserts,Total Deletes
162,162,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\JupyterInstallCommandTests.cs,JupyterInstallCommandTests.cs,.cs,94,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
163,163,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\JupyterKernelSpecModuleSimulator.cs,JupyterKernelSpecModuleSimulator.cs,.cs,47,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
164,164,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\JupyterKernelSpecModuleUtilities.cs,JupyterKernelSpecModuleUtilities.cs,.cs,28,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
165,165,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\JupyterKernelSpecTests.cs,JupyterKernelSpecTests.cs,.cs,134,Diego Colombo,Osvaldo Calles,Diego Colombo,1,,,1,0,0
166,166,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\LanguageKernelExtensionLoadingTests.cs,LanguageKernelExtensionLoadingTests.cs,.cs,190,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
167,167,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\MagicCommandTests.about.cs,MagicCommandTests.about.cs,.cs,45,Diego Colombo,Diego Colombo,Jon Sequeira,1,,,1,0,0
168,168,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\RuntimeTelemetryTests.cs,RuntimeTelemetryTests.cs,.cs,164,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
169,169,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\StdIoBehaviorTests.cs,StdIoBehaviorTests.cs,.cs,85,Brett V. Forsgren,Brett V. Forsgren,Brett V. Forsgren,1,,,1,0,0
170,170,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\StdioConnectionTests.cs,StdioConnectionTests.cs,.cs,128,Diego Colombo,Shyam Namboodiripad,Jon Sequeira,1,,,1,0,0
171,171,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\StdIoKernelConnectorTests.cs,StdIoKernelConnectorTests.cs,.cs,220,Shyam Namboodiripad,Shyam Namboodiripad,Shyam Namboodiripad,1,,,1,0,0
172,172,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\StringUtilities.cs,StringUtilities.cs,.cs,11,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
173,173,src,,dotnet-interactive.Tests,src\dotnet-interactive.Tests\TypeScriptInterfacesContractTests.cs,TypeScriptInterfacesContractTests.cs,.cs,53,Brett V. Forsgren,Diego Colombo,Diego Colombo,1,,,1,0,0
174,174,src,,interface-generator,src\interface-generator\GeneratorExtensions.cs,GeneratorExtensions.cs,.cs,53,Brett V. Forsgren,Diego Colombo,Diego Colombo,1,,,1,0,0
175,175,src,,interface-generator,src\interface-generator\InterfaceGenerator.cs,InterfaceGenerator.cs,.cs,347,Brett V. Forsgren,Diego Colombo,Diego Colombo,1,,,1,0,0
176,176,src,,interface-generator,src\interface-generator\Program.cs,Program.cs,.cs,31,Brett V. Forsgren,Diego Colombo,Jon Sequeira,1,,,1,0,0
177,177,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\AutomationEnvironment.cs,AutomationEnvironment.cs,.cs,9,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
178,178,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Base64EncodedAssembly.cs,Base64EncodedAssembly.cs,.cs,12,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
179,179,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\ChooseKernelDirective.cs,ChooseKernelDirective.cs,.cs,29,Diego Colombo,Diego Colombo,Jon Sequeira,1,,,1,0,0
180,180,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\ChooseKeyValueStoreKernelDirective.cs,ChooseKeyValueStoreKernelDirective.cs,.cs,146,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
181,181,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\CodeSubmissionCompilationErrorException.cs,CodeSubmissionCompilationErrorException.cs,.cs,13,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
182,182,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\CommandEqualityComparer.cs,CommandEqualityComparer.cs,.cs,37,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
183,183,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\CommandNotSupportedException.cs,CommandNotSupportedException.cs,.cs,12,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
184,184,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\CommandRoutingSlip.cs,CommandRoutingSlip.cs,.cs,44,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
185,185,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\AnonymousKernelCommand.cs,AnonymousKernelCommand.cs,.cs,16,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
186,186,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\Cancel.cs,Cancel.cs,.cs,17,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
187,187,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\ChangeWorkingDirectory.cs,ChangeWorkingDirectory.cs,.cs,32,Brett V. Forsgren,Diego Colombo,Diego Colombo,1,,,1,0,0
188,188,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\DirectiveCommand.cs,DirectiveCommand.cs,.cs,40,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
189,189,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\DisplayError.cs,DisplayError.cs,.cs,29,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
190,190,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\DisplayValue.cs,DisplayValue.cs,.cs,31,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
191,191,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\KernelCommand.cs,KernelCommand.cs,.cs,66,Jon Sequeira,Brett V. Forsgren,Diego Colombo,1,,,1,0,0
192,192,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\LanguageServiceCommand.cs,LanguageServiceCommand.cs,.cs,41,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
193,193,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\NoCommand.cs,NoCommand.cs,.cs,4,Unknown,Unknown,Unknown,1,,,1,0,0
194,194,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\Quit.cs,Quit.cs,.cs,22,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
195,195,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\RequestCompletions.cs,RequestCompletions.cs,.cs,31,Jon Sequeira,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
196,196,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\RequestDiagnostics.cs,RequestDiagnostics.cs,.cs,35,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
197,197,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\RequestHoverText.cs,RequestHoverText.cs,.cs,31,Diego Colombo,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
198,198,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\RequestInput.cs,RequestInput.cs,.cs,27,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
199,199,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\RequestKernelInfo.cs,RequestKernelInfo.cs,.cs,21,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
200,200,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\RequestSignatureHelp.cs,RequestSignatureHelp.cs,.cs,31,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
201,201,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\RequestValue.cs,RequestValue.cs,.cs,19,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
202,202,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\RequestValueInfos.cs,RequestValueInfos.cs,.cs,21,Diego Colombo,Jon Sequeira,Jon Sequeira,1,,,1,0,0
203,203,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\SendEditableCode.cs,SendEditableCode.cs,.cs,17,Brett V. Forsgren,Jon Sequeira,Brett V. Forsgren,1,,,1,0,0
204,204,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\SendValue.cs,SendValue.cs,.cs,32,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
205,205,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\SubmissionType.cs,SubmissionType.cs,.cs,10,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
206,206,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\SubmitCode.cs,SubmitCode.cs,.cs,47,Diego Colombo,Jon Sequeira,Jon Sequeira,1,,,1,0,0
207,207,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Commands\UpdateDisplayedValue.cs,UpdateDisplayedValue.cs,.cs,38,Unknown,Unknown,Unknown,1,,,1,0,0
208,208,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\CompositeKernel.cs,CompositeKernel.cs,.cs,319,Diego Colombo,Shyam Namboodiripad,Jon Sequeira,1,,,1,0,0
209,209,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\CommandOrEvent.cs,CommandOrEvent.cs,.cs,38,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
210,210,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\CompositeKernelExtensions.cs,CompositeKernelExtensions.cs,.cs,21,Jon Sequeira,Brett V. Forsgren,Jon Sequeira,1,,,1,0,0
211,211,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\ConnectKernelCommand.cs,ConnectKernelCommand.cs,.cs,43,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
212,212,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\ConnectNamedPipeCommand.cs,ConnectNamedPipeCommand.cs,.cs,36,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
213,213,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\IKernelCommandAndEventReceiver.cs,IKernelCommandAndEventReceiver.cs,.cs,9,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
214,214,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\IKernelCommandAndEventSender.cs,IKernelCommandAndEventSender.cs,.cs,18,Diego Colombo,Jon Sequeira,Jon Sequeira,1,,,1,0,0
215,215,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\IKernelCommandEnvelope.cs,IKernelCommandEnvelope.cs,.cs,17,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
216,216,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\IKernelEventEnvelope.cs,IKernelEventEnvelope.cs,.cs,11,Jon Sequeira,Diego Colombo,Jon Sequeira,1,,,1,0,0
217,217,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\KernelClientBase.cs,KernelClientBase.cs,.cs,18,Ian Griffiths,Jon Sequeira,Ian Griffiths,1,,,1,0,0
218,218,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\KernelCommandAndEventReceiver.cs,KernelCommandAndEventReceiver.cs,.cs,165,Jon Sequeira,Diego Colombo,Jon Sequeira,1,,,1,0,0
219,219,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\KernelCommandAndEventSender.cs,KernelCommandAndEventSender.cs,.cs,88,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
220,220,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\KernelCommandEnvelope.cs,KernelCommandEnvelope.cs,.cs,240,Jon Sequeira,Diego Colombo,Jon Sequeira,1,,,1,0,0
221,221,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\KernelCommandEnvelope{T}.cs,KernelCommandEnvelope{T}.cs,.cs,17,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
222,222,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\KernelConnector.cs,KernelConnector.cs,.cs,11,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
223,223,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\KernelEventEnvelope.cs,KernelEventEnvelope.cs,.cs,248,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
224,224,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\KernelEventEnvelope{T}.cs,KernelEventEnvelope{T}.cs,.cs,17,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
225,225,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\NamedPipeKernelConnector.cs,NamedPipeKernelConnector.cs,.cs,89,Unknown,Unknown,Unknown,1,,,1,0,0
226,226,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\ProxyKernel.cs,ProxyKernel.cs,.cs,269,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
227,227,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\ReadCommandOrEvent.cs,ReadCommandOrEvent.cs,.cs,7,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
228,228,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Connection\Serializer.cs,Serializer.cs,.cs,72,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
229,229,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\DataDictionaryConverter.cs,DataDictionaryConverter.cs,.cs,102,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
230,230,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\DataExplorer.cs,DataExplorer.cs,.cs,84,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
231,231,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\DataExplorerFormatterSource.cs,DataExplorerFormatterSource.cs,.cs,38,Diego Colombo,Osvaldo Calles,Diego Colombo,1,,,1,0,0
232,232,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\DataExplorer{T}.cs,DataExplorer{T}.cs,.cs,49,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
233,233,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Diagnostic.cs,Diagnostic.cs,.cs,45,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
234,234,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\DisplayedValue.cs,DisplayedValue.cs,.cs,55,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
235,235,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\DisplayExtensions.cs,DisplayExtensions.cs,.cs,30,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
236,236,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\EventRoutingSlip.cs,EventRoutingSlip.cs,.cs,22,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
237,237,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\CodeSubmissionReceived.cs,CodeSubmissionReceived.cs,.cs,16,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
238,238,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\CommandCancelled.cs,CommandCancelled.cs,.cs,23,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
239,239,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\CommandFailed.cs,CommandFailed.cs,.cs,42,Diego Colombo,Diego Colombo,Jon Sequeira,1,,,1,0,0
240,240,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\CommandSucceeded.cs,CommandSucceeded.cs,.cs,16,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
241,241,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\CompleteCodeSubmissionReceived.cs,CompleteCodeSubmissionReceived.cs,.cs,16,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
242,242,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\CompletionItem.cs,CompletionItem.cs,.cs,35,Jon Sequeira,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
243,243,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\CompletionItemComparer.cs,CompletionItemComparer.cs,.cs,21,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
244,244,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\CompletionsProduced.cs,CompletionsProduced.cs,.cs,31,Jon Sequeira,Diego Colombo,Jon Sequeira,1,,,1,0,0
245,245,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\DiagnosticLogEntryProduced.cs,DiagnosticLogEntryProduced.cs,.cs,19,Jon Sequeira,Diego Colombo,Jon Sequeira,1,,,1,0,0
246,246,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\DiagnosticsProduced.cs,DiagnosticsProduced.cs,.cs,27,Brett V. Forsgren,Diego Colombo,Diego Colombo,1,,,1,0,0
247,247,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\DisplayedValueProduced.cs,DisplayedValueProduced.cs,.cs,17,Diego Colombo,Diego Colombo,Jon Sequeira,1,,,1,0,0
248,248,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\DisplayedValueUpdated.cs,DisplayedValueUpdated.cs,.cs,22,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
249,249,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\DisplayEvent.cs,DisplayEvent.cs,.cs,31,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
250,250,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\ErrorProduced.cs,ErrorProduced.cs,.cs,19,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
251,251,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\HoverTextProduced.cs,HoverTextProduced.cs,.cs,33,Diego Colombo,Diego Colombo,Jon Sequeira,1,,,1,0,0
252,252,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\IncompleteCodeSubmissionReceived.cs,IncompleteCodeSubmissionReceived.cs,.cs,12,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
253,253,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\InputProduced.cs,InputProduced.cs,.cs,16,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
254,254,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\InsertTextFormat.cs,InsertTextFormat.cs,.cs,6,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
255,255,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\KernelCommandCompletionEvent.cs,KernelCommandCompletionEvent.cs,.cs,17,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
256,256,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\KernelEvent.cs,KernelEvent.cs,.cs,28,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
257,257,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\KernelEventExtensions.cs,KernelEventExtensions.cs,.cs,13,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
258,258,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\KernelExtensionLoaded.cs,KernelExtensionLoaded.cs,.cs,24,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
259,259,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\KernelInfoProduced.cs,KernelInfoProduced.cs,.cs,17,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
260,260,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\KernelReady.cs,KernelReady.cs,.cs,16,Brett V. Forsgren,Diego Colombo,Diego Colombo,1,,,1,0,0
261,261,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\PackageAdded.cs,PackageAdded.cs,.cs,24,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
262,262,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\ReturnValueProduced.cs,ReturnValueProduced.cs,.cs,17,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
263,263,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\SignatureHelpProduced.cs,SignatureHelpProduced.cs,.cs,52,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
264,264,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\StandardErrorValueProduced.cs,StandardErrorValueProduced.cs,.cs,16,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
265,265,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\StandardOutputValueProduced.cs,StandardOutputValueProduced.cs,.cs,16,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
266,266,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\ValueInfosProduced.cs,ValueInfosProduced.cs,.cs,18,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
267,267,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\ValueProduced.cs,ValueProduced.cs,.cs,33,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
268,268,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Events\WorkingDirectoryChanged.cs,WorkingDirectoryChanged.cs,.cs,16,Brett V. Forsgren,Diego Colombo,Diego Colombo,1,,,1,0,0
269,269,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\FormattedValue.cs,FormattedValue.cs,.cs,43,Diego Colombo,Jon Sequeira,Jon Sequeira,1,,,1,0,0
270,270,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\FrontendEnvironment.cs,FrontendEnvironment.cs,.cs,17,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
271,271,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\HtmlKernel.cs,HtmlKernel.cs,.cs,28,Diego Colombo,Jon Sequeira,Jon Sequeira,1,,,1,0,0
272,272,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\Http\JavascriptUtilities.cs,JavascriptUtilities.cs,.cs,44,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
273,273,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\IKernelCommandHandler.cs,IKernelCommandHandler.cs,.cs,11,Jon Sequeira,Diego Colombo,Jon Sequeira,1,,,1,0,0
274,274,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\IKernelExtension.cs,IKernelExtension.cs,.cs,10,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
275,275,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\IKernelScheduler.cs,IKernelScheduler.cs,.cs,17,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
276,276,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\ImmediateScheduler.cs,ImmediateScheduler.cs,.cs,17,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
277,277,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\InstallPackagesMessage.cs,InstallPackagesMessage.cs,.cs,104,Kevin Ransom,Diego Colombo,Kevin Ransom,1,,,1,0,0
278,278,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\IStaticContentSource.cs,IStaticContentSource.cs,.cs,8,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
279,279,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\JavaScriptKernel.cs,JavaScriptKernel.cs,.cs,50,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
280,280,src,,Microsoft.DotNet.Interactive,src\Microsoft.DotNet.Interactive\JsonConverter.cs,JsonConverter.cs,.cs,30,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
